payment_id,reservation_id,payment_date,payment_method,amount,payment_status
PMT-930C0D4C17,RES-9A6E8A83E9,20/01/2026 00:00,cash,461.88,success
PMT-E65C95255D,RES-EF6C1F231A,08/06/2026 00:00,bank_transfer,674.43,PENDING
PMT-BC0C092918,RES-E6D987D618,25/12/2024 00:00,mobile_money,104.03,REFUNDED
PMT-3F93BFC58B,RES-4197B56CE1,12-29-2024 12:00 AM,credit_card,897.88,Pending
PMT-60B05F7EC4,RES-1AE19EB686,2025-03-31 00:00:00,paypal,1524.96,paid
PMT-4E2AC5AFD1,RES-04B62CF346,2024-03-16 00:00:00,paypal,312.98,PAID
PMT-9A65E71FDF,RES-D7C0AB5321,03-09-2025 12:00 AM,credit_card,998.73,SUCCESS
PMT-17F95B8CFB,RES-D8C9CB6304,08-19-2025 12:00 AM,cash,546.03,pending
PMT-C76DB316A7,RES-43D60C35A3,2024-01-08 00:00:00,mobile_money,772.2,Pending
PMT-12C436070E,RES-42C033B5DA,06-30-2025 12:00 AM,debit_card,464.9,PENDING
PMT-34BDE19B13,RES-6D201076E3,2024-11-02 00:00:00,bank_transfer,1050.24,Refunded
PMT-1C72AFEAC5,RES-FFEE61AFC7,10/04/2024 00:00,paypal,853.77,Pending
PMT-BC53DD82D5,RES-1B24688F42,2025-04-16 00:00:00,debit_card,1366.67,paid
PMT-9F90A180BA,RES-3499B00C58,2024-08-10 00:00:00,debit_card,,REFUNDED
PMT-EF747C08A4,RES-5DDB105453,2025-11-18 00:00:00,mobile_money,1127.4,FAILED
PMT-37FD4EFFA9,RES-3587EB3838,2025-02-13 00:00:00,credit_card,487.33,Failed
PMT-8904A5EC5E,RES-C97F1BBED7,2024-06-05 00:00:00,credit_card,212.12,PAID
PMT-50AC9870D6,RES-746380C72D,06-25-2025 12:00 AM,credit_card,1747.15,Refunded
PMT-1A1D4014F8,RES-746380C72D,05-25-2024 12:00 AM,cash,633.71,failed
PMT-630FB0BC05,RES-83F204F827,28/06/2024 00:00,paypal,1398.96,success
PMT-C47156B3BC,RES-DF822EE282,01-27-2026 12:00 AM,credit_card,733.66,Failed
PMT-F711F0F9AA,RES-46EE264A6C,08-13-2025 12:00 AM,paypal,1038.42,PAID
PMT-776386799E,RES-D665253A24,2024-02-01 00:00:00,bank_transfer,1005.0,PENDING
PMT-C84CEE2543,RES-AA9CDA630D,23/05/2026 00:00,paypal,1777.83,PENDING
PMT-689B40884A,RES-AA9CDA630D,2026-02-28 00:00:00,paypal,1120.87,success
PMT-F13C0D6184,RES-A1FE34EB02,2024-03-10 00:00:00,bank_transfer,127.41,PAID
PMT-19A49F804A,RES-E5E3908B9D,2025-09-06 00:00:00,bank_transfer,761.67,Failed
PMT-5CADD272D9,RES-670C5A2CC5,04/12/2024 00:00,bank_transfer,1155.56,FAILED
PMT-FC3AE5D4B7,RES-670C5A2CC5,26/01/2024 00:00,cash,1522.77,SUCCESS
PMT-9B3AF7145A,RES-66F4C150F9,11-07-2024 12:00 AM,cash,785.92,failed
PMT-C4D993ACAC,RES-AEF59FD072,06-10-2024 12:00 AM,bank_transfer,853.35,PENDING
PMT-97CB28A50B,RES-0D40BFC3F4,2025-05-05 00:00:00,bank_transfer,756.74,DECLINED
PMT-5B88F7B859,RES-44E13C6C63,2025-04-03 00:00:00,debit_card,1507.03,PENDING
PMT-7A2AC08BF3,RES-44E13C6C63,03-19-2026 12:00 AM,mobile_money,295.39,refunded
PMT-86932FD7AD,RES-44E13C6C63,2026-03-19 00:00:00,mobile_money,718.31,failed
PMT-4971FB8C07,RES-7C1768425A,21/04/2026 00:00,paypal,404.47,Refunded
PMT-8A220B8770,RES-8ACC751352,2024-03-12 00:00:00,credit_card,681.02,failed
PMT-4F48358F27,RES-A9D21B68B3,27/02/2026 00:00,debit_card,1424.07,PAID
PMT-355883CDFE,RES-18523EC8F5,2025-02-25 00:00:00,cash,323.88,DECLINED
PMT-9E192BC5A9,RES-03FCB7D28B,2026-05-24 00:00:00,cash,761.99,declined
PMT-D0A8CD129C,RES-7946787B96,18/04/2024 00:00,paypal,928.32,REFUNDED
PMT-5E7CEB0688,RES-CA51573EA9,04/02/2024 00:00,debit_card,1631.92,Failed
PMT-87DD6DD9CB,RES-CA51573EA9,2024-04-22 00:00:00,credit_card,342.65,Refunded
PMT-EC2C0857E7,RES-CA51573EA9,2024-10-21 00:00:00,mobile_money,751.38,PENDING
PMT-FA6CE99E74,RES-E6CC388965,11-07-2025 12:00 AM,bank_transfer,858.24,refunded
PMT-F38AE64CA3,RES-3A1BB54E41,2026-04-17 00:00:00,paypal,79.2,paid
PMT-42E2240690,RES-1A661A76FD,2024-10-25 00:00:00,credit_card,603.39,Refunded
PMT-233B3C6AB3,RES-1A661A76FD,2025-03-09 00:00:00,credit_card,552.35,Pending
PMT-235B043726,RES-CA5DD23F07,2024-02-10 00:00:00,debit_card,140.1,Pending
PMT-BF8F0533E4,RES-13809B416D,03-16-2024 12:00 AM,mobile_money,816.43,SUCCESS
PMT-285AF435E0,RES-6676A88ED6,2024-03-28 00:00:00,bank_transfer,682.57,REFUNDED
PMT-F83E43D554,RES-643CE8547E,10-22-2025 12:00 AM,bank_transfer,61.53,FAILED
PMT-590EA76CB0,RES-99A97027EE,2024-09-08 00:00:00,bank_transfer,1460.57,SUCCESS
PMT-527C00635B,RES-93D0A23D0D,2025-06-25 00:00:00,bank_transfer,1116.51,PENDING
PMT-4300BC297A,RES-91C6EC3730,19/06/2026 00:00,bank_transfer,974.52,FAILED
PMT-86E4B08C1B,RES-553F7036FF,08-11-2025 12:00 AM,debit_card,460.89,Refunded
PMT-C3F6760501,RES-D77F304B99,2025-08-09 00:00:00,mobile_money,1246.15,declined
PMT-AC053CB64C,RES-5358D57016,08-31-2025 12:00 AM,debit_card,1656.1,PAID
PMT-7B22420A9E,RES-FB072A1E6F,20/11/2025 00:00,mobile_money,1503.24,DECLINED
PMT-7909DBE88F,RES-7CD511C04A,01-14-2026 12:00 AM,debit_card,209.44,REFUNDED
PMT-B594A1BDD6,RES-7B0275AC8A,10-05-2024 12:00 AM,paypal,128.93,Pending
PMT-1AC9E3D780,RES-2B96C77BB4,22/09/2025 00:00,cash,1372.33,pending
PMT-3409106A45,RES-1457138672,2024-04-11 00:00:00,credit_card,355.52,refunded
PMT-F1247CF16C,RES-1457138672,28/10/2024 00:00,credit_card,1673.67,SUCCESS
PMT-36EDBD09C9,RES-1457138672,2025-08-07 00:00:00,bank_transfer,1098.73,Refunded
PMT-FBB894E3EA,RES-D3B115144A,01-10-2025 12:00 AM,credit_card,1717.16,FAILED
PMT-36A72A9461,RES-602BBDF1F1,2024-05-14 00:00:00,bank_transfer,1222.43,SUCCESS
PMT-DF4D5F0147,RES-1E98EEA960,05-17-2024 12:00 AM,mobile_money,388.25,Refunded
PMT-E3FB08828F,RES-C848615E54,2025-05-09 00:00:00,cash,1719.29,refunded
PMT-F8A19BDB0C,RES-4570B61E7B,04-30-2025 12:00 AM,bank_transfer,658.0,FAILED
PMT-FF455CEECF,RES-4570B61E7B,2026-03-28 00:00:00,mobile_money,886.32,Refunded
PMT-B5C68C118F,RES-4381FDA0E4,17/01/2025 00:00,credit_card,1781.73,DECLINED
PMT-23312CFAD9,RES-E0458D6F7E,2025-09-16 00:00:00,paypal,,paid
PMT-2884AB2AA8,RES-CFEC22A652,03-06-2024 12:00 AM,paypal,423.18,pending
PMT-04A749C2DF,RES-CFEC22A652,08-02-2025 12:00 AM,bank_transfer,495.11,failed
PMT-FCA9FDE813,RES-A0C34E5665,07/01/2026 00:00,cash,1237.82,Paid
PMT-4052020320,RES-7551B1448C,28/04/2025 00:00,debit_card,1767.06,failed
PMT-89537ADB51,RES-47B41B1F18,25/04/2026 00:00,debit_card,719.56,Failed
PMT-07F31B43FB,RES-060DED0E86,04-28-2024 12:00 AM,paypal,301.21,Paid
PMT-5418C5A5C0,RES-0F51B26EAC,07-08-2025 12:00 AM,credit_card,1632.34,REFUNDED
PMT-3A8E7EFEB6,RES-0F51B26EAC,2025-02-10 00:00:00,bank_transfer,1471.58,PAID
PMT-ABEF149AE4,RES-0F51B26EAC,2025-02-07 00:00:00,debit_card,769.86,refunded
PMT-4B7B01F124,RES-8CBB4179EE,27/08/2025 00:00,paypal,202.61,SUCCESS
PMT-327E3498EE,RES-71CD780165,13/04/2025 00:00,bank_transfer,854.09,PENDING
PMT-F1737BAC54,RES-4532CD7EB6,2024-07-09 00:00:00,mobile_money,1445.62,Refunded
PMT-AAE8E28852,RES-C1FB878E58,10-15-2024 12:00 AM,paypal,1261.89,Paid
PMT-A26E1472D3,RES-C1FB878E58,07-20-2024 12:00 AM,credit_card,157.59,paid
PMT-F1C629207A,RES-2485E8B9D7,2026-03-11 00:00:00,mobile_money,856.25,refunded
PMT-FDFFDD1B7C,RES-CFF936085A,28/12/2025 00:00,paypal,1493.9,PENDING
PMT-5D98A26069,RES-8E0D69943D,12-02-2025 12:00 AM,cash,1678.24,success
PMT-10B6E4BF13,RES-7081CFBAFF,2025-03-14 00:00:00,debit_card,1036.85,Pending
PMT-A96F48489C,RES-3AC3A26274,05-20-2025 12:00 AM,paypal,66.71,declined
PMT-583C9F08BD,RES-685D0EDB03,03-30-2025 12:00 AM,mobile_money,454.64,Failed
PMT-6C6AC54952,RES-E9D715893A,03/10/2024 00:00,paypal,1681.79,SUCCESS
PMT-89654CE908,RES-B29AED3647,12-26-2024 12:00 AM,cash,1183.16,DECLINED
PMT-A127564AC4,RES-7B895AF332,2025-04-14 00:00:00,debit_card,1298.46,success
PMT-2F4B93AEC6,RES-EACF05F52C,02-04-2024 12:00 AM,paypal,142.31,failed
PMT-69B8E28087,RES-7F95860F35,10-09-2025 12:00 AM,mobile_money,874.45,Refunded
PMT-FCF9B704FD,RES-6F7F542313,31/12/2025 00:00,paypal,299.93,PENDING
PMT-0BD09DFF18,RES-0190F587F7,2024-05-28 00:00:00,paypal,999.19,declined
PMT-63F5322017,RES-0190F587F7,08-28-2025 12:00 AM,bank_transfer,1447.56,paid
PMT-B0E306D733,RES-0190F587F7,08-21-2025 12:00 AM,bank_transfer,1761.35,FAILED
PMT-765CB53AD7,RES-4EB5900A0E,02-22-2025 12:00 AM,debit_card,335.67,pending
PMT-6D03AFADD7,RES-BB19E1A98E,2025-02-02 00:00:00,debit_card,1624.0,success
PMT-76D465287D,RES-BB19E1A98E,15/08/2024 00:00,credit_card,853.18,Refunded
PMT-7094258827,RES-AE20A0A6C0,12-24-2024 12:00 AM,mobile_money,540.6,refunded
PMT-94B14C12C5,RES-313ABAAB4F,02-14-2024 12:00 AM,bank_transfer,505.56,pending
PMT-F98022BB19,RES-1B4AF73D14,06-14-2024 12:00 AM,mobile_money,543.43,Failed
PMT-3E222F6DC0,RES-502AA0AB37,26/03/2026 00:00,paypal,499.76,Refunded
PMT-CFFB609D5C,RES-11BC1AE334,11/03/2026 00:00,mobile_money,1300.26,REFUNDED
PMT-F1EAAF6E3A,RES-066C8D5F24,05-31-2024 12:00 AM,cash,1702.09,refunded
PMT-5D6D6D8E39,RES-A8AAD7261E,05-31-2024 12:00 AM,paypal,1014.76,PAID
PMT-351F017730,RES-A8AAD7261E,2025-08-06 00:00:00,bank_transfer,1321.99,failed
PMT-F2EB4F62AC,RES-C4643F82FD,08/09/2024 00:00,paypal,170.93,declined
PMT-ADDE07A59D,RES-7DA44948FA,09/06/2024 00:00,mobile_money,476.98,PAID
PMT-325B897A0F,RES-8819D64EA5,26/07/2024 00:00,paypal,687.04,Failed
PMT-9F1B1CDCE8,RES-24F2FCFF6F,27/03/2025 00:00,bank_transfer,1580.12,DECLINED
PMT-B3FCFC7FCC,RES-CC32A0A349,11/12/2024 00:00,debit_card,900.81,paid
PMT-BC68B85A6B,RES-6461924AC8,25/10/2024 00:00,mobile_money,1038.18,failed
PMT-C4CD5ACC3F,RES-6461924AC8,07/05/2025 00:00,credit_card,1185.88,DECLINED
PMT-5767804ABD,RES-6461924AC8,19/02/2024 00:00,credit_card,662.01,refunded
PMT-DE2ACDB2F6,RES-F828ABA89E,10-08-2024 12:00 AM,paypal,1769.24,DECLINED
PMT-9C16B57942,RES-E159471313,2025-12-23 00:00:00,mobile_money,1120.86,FAILED
PMT-2BD4F17832,RES-4483D54DC9,03-25-2024 12:00 AM,debit_card,1024.71,refunded
PMT-5887837D69,RES-9BB7769E1C,17/12/2024 00:00,bank_transfer,1743.17,refunded
PMT-210F1BC936,RES-9BB7769E1C,08-26-2025 12:00 AM,cash,720.87,Refunded
PMT-51F2444A4B,RES-C726D6EFC0,14/10/2025 00:00,credit_card,1607.1,Refunded
PMT-4F0DCBBF0E,RES-0A065C8E5D,05-31-2026 12:00 AM,mobile_money,1550.97,DECLINED
PMT-51B1D382B1,RES-3FBA82FC13,2025-02-10 00:00:00,bank_transfer,1371.11,REFUNDED
PMT-147B1CDB27,RES-3FBA82FC13,15/03/2026 00:00,paypal,1101.36,FAILED
PMT-3ADDA6E70D,RES-C1DFE2AF2C,2024-03-30 00:00:00,bank_transfer,359.3,DECLINED
PMT-2DD3AA6E00,RES-173C810942,03-21-2026 12:00 AM,paypal,1567.26,PAID
PMT-FBB871921A,RES-18AED3FD76,2025-03-26 00:00:00,credit_card,471.66,REFUNDED
PMT-91FC6E643A,RES-18AED3FD76,03-26-2025 12:00 AM,debit_card,1630.02,refunded
PMT-857800A549,RES-18AED3FD76,2024-01-24 00:00:00,cash,1313.78,Refunded
PMT-57A38A1F2A,RES-52590A9067,03/12/2025 00:00,cash,598.95,pending
PMT-1A19B45AB3,RES-5821672262,05/12/2024 00:00,bank_transfer,785.27,pending
PMT-3D68588761,RES-17FCD5BCFF,14/09/2024 00:00,debit_card,725.46,Pending
PMT-68EC1E3A49,RES-BFE14F0F71,06-19-2025 12:00 AM,cash,167.74,PENDING
PMT-DB63A4B684,RES-BFE14F0F71,2025-12-14 00:00:00,paypal,1161.96,FAILED
PMT-69BB11BAD0,RES-0839568DA4,09-02-2024 12:00 AM,credit_card,1045.78,failed
PMT-B0269A4BAC,RES-F8DC5650CA,23/02/2025 00:00,paypal,1124.57,DECLINED
PMT-27C68E7A25,RES-1CBB5083EA,23/05/2024 00:00,credit_card,100.0,Refunded
PMT-81A6E02DE5,RES-1511BCF146,27/12/2024 00:00,bank_transfer,914.42,DECLINED
PMT-4B1F00DA42,RES-35C8C2C79B,2024-11-07 00:00:00,bank_transfer,209.65,failed
PMT-C4B3B9A3D4,RES-9302750B17,06-26-2024 12:00 AM,bank_transfer,55.89,Pending
PMT-D75DD46AA0,RES-8495C33C55,06-11-2026 12:00 AM,paypal,1433.62,SUCCESS
PMT-8F558F3EB0,RES-8495C33C55,09/12/2025 00:00,credit_card,501.43,declined
PMT-5B75575A19,RES-8495C33C55,06-09-2024 12:00 AM,cash,916.13,pending
PMT-524265753E,RES-42F42D49C1,06-03-2025 12:00 AM,mobile_money,108.38,refunded
PMT-9E76CA7BB6,RES-FB449833B8,2025-01-12 00:00:00,cash,1056.88,refunded
PMT-0068CF6A56,RES-BFFF748098,09/07/2024 00:00,cash,860.4,Pending
PMT-23163B7A6B,RES-BFFF748098,08-23-2025 12:00 AM,bank_transfer,621.35,Pending
PMT-F60F5E5E21,RES-2200F44875,04/09/2025 00:00,paypal,1044.35,Refunded
PMT-DA84765E0F,RES-CD76D635B4,2025-03-31 00:00:00,cash,1586.57,success
PMT-C193CE69D3,RES-ABF02DFBE0,12/01/2024 00:00,debit_card,294.25,FAILED
PMT-486E15415B,RES-EEF1E59020,2024-03-21 00:00:00,bank_transfer,130.07,Paid
PMT-CADA4FE876,RES-A02398A373,05-01-2025 12:00 AM,mobile_money,1517.36,declined
PMT-193345B4F7,RES-32B0BBA44F,2026-04-04 00:00:00,paypal,458.99,refunded
PMT-2C8586FEE4,RES-A04E5ABB39,05/10/2024 00:00,debit_card,531.86,refunded
PMT-56C0353154,RES-27C45DA210,06-15-2025 12:00 AM,debit_card,1562.45,Refunded
PMT-4DE96D5CD4,RES-8C78485E04,05-29-2024 12:00 AM,mobile_money,1676.6,Pending
PMT-A6C52E15EC,RES-46DDFD8FBF,11-25-2025 12:00 AM,credit_card,1003.81,DECLINED
PMT-11CC59F93C,RES-AAA9A4598E,2025-07-04 00:00:00,bank_transfer,467.19,pending
PMT-E54113BFDF,RES-C1B1562B34,24/06/2025 00:00,credit_card,1371.14,refunded
PMT-F3865B8D01,RES-BE1063326C,2024-05-06 00:00:00,debit_card,370.38,DECLINED
PMT-C7742958E1,RES-70C7C50B99,04/08/2025 00:00,bank_transfer,1680.75,Paid
PMT-D53B0AF97A,RES-E957F6C7B7,12-25-2024 12:00 AM,debit_card,1300.48,refunded
PMT-84D655749B,RES-5A8E3BD6CD,2026-04-07 00:00:00,mobile_money,1034.53,Paid
PMT-4E0AE3F66E,RES-BA5450D020,10/01/2026 00:00,cash,449.36,refunded
PMT-04E4CCA040,RES-ABCD6516BA,24/02/2026 00:00,cash,1681.3,PAID
PMT-31867CABBC,RES-55329A377D,2025-03-09 00:00:00,paypal,145.0,pending
PMT-120BB87C16,RES-F529BF42AA,01-02-2025 12:00 AM,mobile_money,889.84,PAID
PMT-F32BC80FC6,RES-AE8A1475F2,09-21-2024 12:00 AM,cash,836.78,pending
PMT-C99737C2DC,RES-E1A642CB3B,01-18-2024 12:00 AM,mobile_money,1017.33,Refunded
PMT-60BBF131A1,RES-2760C4D839,2026-06-16 00:00:00,mobile_money,1306.56,pending
PMT-D8D300AE76,RES-2760C4D839,07-19-2025 12:00 AM,paypal,1214.89,SUCCESS
PMT-C294960CF3,RES-2760C4D839,08/02/2025 00:00,bank_transfer,1238.21,PAID
PMT-B0493E55C2,RES-C79A3F6DDB,12-30-2025 12:00 AM,mobile_money,433.19,pending
PMT-B9BBAC3E60,RES-D1B0CDE891,18/06/2024 00:00,credit_card,1173.23,Paid
PMT-5E27021932,RES-EB720B8A45,17/07/2025 00:00,mobile_money,843.83,pending
PMT-BEA0CA26DF,RES-94E4208045,2024-05-03 00:00:00,bank_transfer,1416.91,Pending
PMT-CBE4EC9266,RES-27B4BD98F2,16/12/2024 00:00,paypal,1662.24,Failed
PMT-3F04CED28F,RES-CA6DB5BCF6,13/10/2024 00:00,bank_transfer,503.3,DECLINED
PMT-099B08257C,RES-F035268E75,23/03/2026 00:00,cash,1496.39,DECLINED
PMT-F1F6BB0826,RES-ECEEC1A443,2024-02-15 00:00:00,debit_card,1367.82,pending
PMT-CD0FE2894F,RES-ECEEC1A443,2024-08-01 00:00:00,bank_transfer,922.45,pending
PMT-F19FFCF050,RES-7BD7C8267C,26/08/2024 00:00,credit_card,1436.17,success
PMT-D63B4374D6,RES-52B3E5CA1E,09-19-2024 12:00 AM,mobile_money,568.86,refunded
PMT-02A7C5622C,RES-F83AD3A5D5,08/06/2024 00:00,credit_card,1755.86,declined
PMT-99EDFAC3D5,RES-C4752D47C6,2025-01-20 00:00:00,bank_transfer,1067.28,Pending
PMT-AA0A3D3AF0,RES-1982118108,27/08/2024 00:00,mobile_money,1154.61,SUCCESS
PMT-7D6CE2488C,RES-37BC295946,12-21-2025 12:00 AM,paypal,1257.09,PAID
PMT-B3ACA81DB7,RES-C26492C919,22/03/2026 00:00,bank_transfer,859.7,failed
PMT-79D5362390,RES-7D8B309EF4,26/03/2025 00:00,debit_card,1731.35,FAILED
PMT-385CB40C79,RES-7D8B309EF4,19/10/2025 00:00,credit_card,1319.58,pending
PMT-BDDE0B654E,RES-C83C20B07F,17/08/2024 00:00,cash,940.83,PENDING
PMT-EA78AFE5F6,RES-C83C20B07F,2024-07-05 00:00:00,mobile_money,309.74,pending
PMT-A4460739B3,RES-0B87F6E674,02-26-2024 12:00 AM,paypal,1607.19,Paid
PMT-A5CBF7E1A4,RES-D33ADCA95C,07/03/2026 00:00,cash,1001.86,Refunded
PMT-EC03D69636,RES-D33ADCA95C,2026-01-28 00:00:00,mobile_money,1441.06,REFUNDED
PMT-A5AC3A9563,RES-331B3837B9,08-08-2024 12:00 AM,cash,532.66,FAILED
PMT-41E0FA9421,RES-3ECEC09149,04/05/2026 00:00,credit_card,1643.58,failed
PMT-6AB6672D31,RES-0CF651DAC8,31/03/2025 00:00,credit_card,894.83,SUCCESS
PMT-5E71B12D00,RES-98F65D01C4,10/06/2026 00:00,paypal,270.43,Paid
PMT-69B6950415,RES-63AD6CD73A,09-22-2024 12:00 AM,credit_card,1646.22,PENDING
PMT-97E7241EE6,RES-2F3615B2C4,2026-05-21 00:00:00,paypal,1113.77,Paid
PMT-4CE96F8F63,RES-FE061BF267,,credit_card,1133.95,Refunded
PMT-855E7E248B,RES-996483374D,08-02-2025 12:00 AM,cash,97.98,failed
PMT-B9FC3B3564,RES-EBAFA7FFA1,22/02/2024 00:00,debit_card,297.48,paid
PMT-B26EBBB32F,RES-CB3A32FE32,2025-03-04 00:00:00,mobile_money,1048.01,Pending
PMT-361DE6D82D,RES-2C3AF3229A,21/10/2024 00:00,paypal,1780.14,Pending
PMT-7B215347D4,RES-ECA66F483C,11/07/2024 00:00,cash,1144.72,pending
PMT-38BF5C339A,RES-5A93452A86,04-27-2026 12:00 AM,paypal,592.13,Paid
PMT-A722F8F79C,RES-8033047C62,05-16-2026 12:00 AM,cash,189.38,PENDING
PMT-EE831A82CC,RES-128328B621,2024-10-26 00:00:00,debit_card,540.92,pending
PMT-ABE1823C13,RES-B109A791CA,02/09/2024 00:00,bank_transfer,952.71,Refunded
PMT-FB18B42C89,RES-D3219517F6,06/12/2025 00:00,mobile_money,754.28,REFUNDED
PMT-F62BBC5943,RES-6566DD01DB,04-20-2024 12:00 AM,paypal,143.4,PAID
PMT-913999AFB5,RES-00B19D34F7,2024-07-28 00:00:00,paypal,1017.4,Refunded
PMT-4FA6CE422A,RES-82D7678101,02-15-2025 12:00 AM,cash,207.44,DECLINED
PMT-E0FDD7F743,RES-F08CB10B0B,2025-05-27 00:00:00,mobile_money,1138.9,Failed
PMT-5D46AD738B,RES-9A9231938A,11/09/2025 00:00,paypal,1576.91,Pending
PMT-966077EB29,RES-7330262A71,2026-04-05 00:00:00,mobile_money,1753.7,FAILED
PMT-DDC211EC59,RES-7330262A71,06/04/2025 00:00,credit_card,56.72,Refunded
PMT-4321E04094,RES-19383639EB,,debit_card,1708.77,Pending
PMT-4B99CAB834,RES-19383639EB,06-17-2025 12:00 AM,paypal,1405.53,failed
PMT-7B022EB155,RES-67F19B2DA9,08-14-2025 12:00 AM,mobile_money,1035.87,Failed
PMT-09ACB66B36,RES-65F4652F78,2024-04-22 00:00:00,cash,854.35,Pending
PMT-E27D664686,RES-AED3DE1352,23/03/2026 00:00,debit_card,978.21,Refunded
PMT-3860FD0D44,RES-AED3DE1352,28/01/2024 00:00,cash,1394.17,failed
PMT-E2C13B9784,RES-AED3DE1352,05-13-2025 12:00 AM,bank_transfer,702.66,DECLINED
PMT-5DF93EC77E,RES-DEFFB2D951,20/01/2026 00:00,debit_card,158.21,failed
PMT-37C590AB52,RES-11FD19DA01,22/10/2024 00:00,mobile_money,1409.72,Refunded
PMT-D8F7492326,RES-FDBE0CE3E0,28/04/2025 00:00,mobile_money,1700.4,success
PMT-093735FCC9,RES-51A0EEDDED,28/05/2026 00:00,credit_card,1265.73,Failed
PMT-EA7282AD72,RES-A58F426ADD,07-02-2024 12:00 AM,credit_card,1519.72,SUCCESS
PMT-AC5AF9F9D0,RES-4D1D2EC7C6,27/01/2025 00:00,credit_card,1777.05,Pending
PMT-4EC349B8DE,RES-4D1D2EC7C6,2024-04-13 00:00:00,credit_card,,Pending
PMT-AA964AAFA1,RES-96400AEF89,09-29-2024 12:00 AM,debit_card,960.59,refunded
PMT-109A59BF92,RES-7EE99AB820,2024-07-19 00:00:00,cash,1341.33,Refunded
PMT-B7F754FECF,RES-CE8F20CB97,04-26-2024 12:00 AM,cash,744.59,refunded
PMT-DD34759B40,RES-6340391FF0,24/11/2024 00:00,debit_card,1008.93,failed
PMT-4E62CA7129,RES-A25438B96F,2024-12-24 00:00:00,bank_transfer,1267.35,PAID
PMT-CD6F1AE5F8,RES-2C38D7F4E9,21/05/2024 00:00,cash,986.87,REFUNDED
PMT-78D2EA556B,RES-642D4591C0,01-28-2025 12:00 AM,credit_card,492.63,Refunded
PMT-017ED012B7,RES-BCCEC2DAB6,09-18-2024 12:00 AM,debit_card,301.53,Refunded
PMT-F1BAAB69F1,RES-C92A5043A0,07-14-2025 12:00 AM,mobile_money,1258.38,DECLINED
PMT-94ABED29FE,RES-F5B22B888D,01-06-2024 12:00 AM,paypal,794.38,REFUNDED
PMT-DEE2622E59,RES-BE529539D6,2024-02-02 00:00:00,bank_transfer,586.13,SUCCESS
PMT-609E5E7046,RES-BD9B0AEA41,09/09/2025 00:00,mobile_money,577.4,SUCCESS
PMT-4F428E4A57,RES-A2C3A7F030,14/05/2025 00:00,bank_transfer,667.2,FAILED
PMT-FE43D02867,RES-79DD66BB96,,bank_transfer,968.64,FAILED
PMT-651F389A8E,RES-CFF4AD44DD,12-29-2024 12:00 AM,bank_transfer,1544.43,PENDING
PMT-2E86F080D7,RES-E1F0CA6B16,2024-01-21 00:00:00,cash,1191.93,Failed
PMT-8CA208A5FE,RES-00D71FA2E9,15/08/2025 00:00,credit_card,798.73,FAILED
PMT-04E359537E,RES-00D71FA2E9,13/08/2024 00:00,paypal,137.46,REFUNDED
PMT-BF604D03EB,RES-0258887256,09/02/2026 00:00,debit_card,1102.21,Failed
PMT-22B20305D1,RES-27B1FC0D88,31/01/2026 00:00,paypal,893.05,Pending
PMT-C63A7EF21C,RES-D5E431CC8B,20/10/2024 00:00,debit_card,1501.67,Pending
PMT-054088B727,RES-6C6AE6CF2D,04/02/2025 00:00,bank_transfer,573.04,FAILED
PMT-63CE48C588,RES-6C6AE6CF2D,11-12-2024 12:00 AM,mobile_money,127.56,declined
PMT-13EA0BB47F,RES-2DAC30165F,25/01/2024 00:00,mobile_money,1782.56,pending
PMT-A338CB59D7,RES-2DAC30165F,2025-11-27 00:00:00,debit_card,1220.5,DECLINED
PMT-A3524D66A4,RES-4F2AF8032C,02-05-2025 12:00 AM,cash,770.54,declined
PMT-6C9BB76919,RES-4F2AF8032C,2026-03-31 00:00:00,credit_card,549.33,Pending
PMT-31F01152EF,RES-4E3330746C,2024-06-28 00:00:00,credit_card,386.46,pending
PMT-784584CE63,RES-3BE2AB0461,2025-01-27 00:00:00,cash,537.91,PENDING
PMT-207B54EBE9,RES-3BE2AB0461,2025-04-14 00:00:00,mobile_money,1072.88,PENDING
PMT-6963B8A5D6,RES-72DA130037,13/07/2025 00:00,credit_card,1098.35,success
PMT-BD01A73AC9,RES-3CF45D7332,12-27-2024 12:00 AM,cash,1573.9,pending
PMT-DD78B3996C,RES-E349D60140,2024-10-16 00:00:00,credit_card,668.83,PENDING
PMT-4CE77FD973,RES-5AB1B504CD,,bank_transfer,1777.27,FAILED
PMT-6B8FC7D703,RES-63D53B1116,2026-05-17 00:00:00,debit_card,517.85,PENDING
PMT-69D484D1E1,RES-B40EEC3080,14/03/2024 00:00,bank_transfer,1548.71,paid
PMT-894E1ED3DE,RES-18131E1F6A,02-21-2025 12:00 AM,bank_transfer,475.27,PENDING
PMT-DBE99D40BD,RES-08CC12D8B3,2025-03-06 00:00:00,debit_card,621.45,declined
PMT-C568DA4CF1,RES-8155C722D4,08-07-2024 12:00 AM,bank_transfer,1583.33,refunded
PMT-34A1572D66,RES-89242C19B3,09-25-2025 12:00 AM,credit_card,894.56,DECLINED
PMT-E64DC50DC2,RES-7D19EF2D00,02/06/2026 00:00,credit_card,839.38,Pending
PMT-97DD3E92D5,RES-D8F0D4EF84,05-24-2026 12:00 AM,cash,308.94,PAID
PMT-3AEC9DA6F3,RES-03B26D0920,2026-03-22 00:00:00,mobile_money,1624.26,declined
